Date,Day,Video #,Videolink,Video Length,Timestamp,Timelink,Tag,Action,Attempt,Level,Result Level,Coins,Coins Balance,Spring,Spring Balance,Vacuum,Vacuum Balance,Fan,Fan Balance,Icegun,Icegun Balance,Firework,Firework Balance,Hourglass,Hourglass Balance,Coins in $,Boosters in $,Coins in $ + Boosters in $
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:14:28,0:14:28,Level,Start,,122,,,746,,11,,6,,8,,11,,11,,9,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:16:20,0:16:20,Level,Finish,127,122,Win,,746,,11,,6,,8,,11,,11,,9,14.85,70.98,85.82
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:16:31,0:16:31,Event,Reward,,,,,746,,11,,6,1,9,,11,,11,,9,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:16:39,0:16:39,Level,Start,,123,,,746,,11,,6,,9,,11,,11,,9,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:18:51,0:18:51,Level,Finish,128,123,Win,,746,,11,,6,,9,,11,,11,,9,14.85,72.24,87.08
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:19:17,0:19:17,Level,Start,,124,,,746,,11,,6,,9,,11,,11,,9,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:21:04,0:21:04,Level,Finish,129,124,Win,,746,,11,,6,,9,,11,,11,,9,14.85,72.24,87.08
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:21:20,0:21:20,Level,Start,,125,,,746,,11,,6,,9,,11,,11,,9,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:23:38,0:23:38,Level,Play On,,125,,-100,646,,11,,6,,9,,11,,11,,9,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:24:21,0:24:21,Level,Finish,130,125,Win,,646,,11,,6,,9,,11,,11,,9,12.86,72.24,85.09
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:24:32,0:24:32,Menu,Star Chest,,125,,20,666,,11,,6,,9,1,12,,11,1,10,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:24:39,0:24:39,Level,Start,,126,,,666,,11,,6,,9,,12,,11,,10,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:26:39,0:26:39,Level,Finish,131,126,Win,,666,,11,,6,,9,,12,,11,,10,13.25,75.42,88.67
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:26:49,0:26:49,Event,Reward,,,,100,766,,11,,6,,9,,12,,11,,10,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:27:07,0:27:07,Level,Start,,127,,,766,,11,,6,,9,,12,,11,,10,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:29:22,0:29:22,Level,Finish,132,127,Win,,766,,11,,6,,9,,12,,11,,10,15.24,75.42,90.66
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:29:38,0:29:38,Level,Start,,128,,,766,,11,,6,,9,,12,,11,,10,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:31:38,0:31:38,Level,Finish,133,128,Win,,766,,11,,6,,9,,12,,11,,10,15.24,75.42,90.66
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:31:51,0:31:51,Level,Start,,129,,,766,,11,,6,,9,,12,,11,,10,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:34:24,0:34:24,Level,Play On,,129,,-100,666,,11,,6,,9,,12,,11,,10,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:35:27,0:35:27,Level,Use,,129,,,666,,11,-1,5,,9,,12,,11,,10,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:35:31,0:35:31,Level,Finish,134,129,Win,,666,,11,,5,,9,,12,,11,,10,13.25,73.49,86.75
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:35:41,0:35:41,Menu,Level Chest,,129,,10,676,,11,,5,1,10,,12,,11,1,11,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:35:50,0:35:50,Level,Start,,130,,,676,,11,,5,,10,,12,,11,,11,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:37:10,0:37:10,Level,Finish,134,130,Win,,676,,11,,5,,10,,12,,11,,11,13.45,76.35,89.80
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:37:25,0:37:25,Level,Start,,131,,,676,,11,,5,,10,,12,,11,,11,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:39:32,0:39:32,Level,Finish,136,131,Win,,676,,11,,5,,10,,12,,11,,11,13.45,76.35,89.80
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:39:47,0:39:47,Level,Start,,132,,,676,,11,,5,,10,,12,,11,,11,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:42:07,0:42:07,Level,Finish,137,132,Win,,676,,11,,5,,10,,12,,11,,11,13.45,76.35,89.80
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:42:21,0:42:21,Level,Start,,133,,,676,,11,,5,,10,,12,,11,,11,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:44:04,0:44:04,Level,Finish,138,133,Win,,676,,11,,5,,10,,12,,11,,11,13.45,76.35,89.80
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:44:18,0:44:18,Level,Start,,134,,,676,,11,,5,,10,,12,,11,,11,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:46:23,0:46:23,Level,Finish,139,134,Win,,676,,11,,5,,10,,12,,11,,11,13.45,76.35,89.80
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:46:38,0:46:38,Level,Start,,135,,,676,,11,,5,,10,,12,,11,,11,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:48:56,0:48:56,Level,Finish,140,135,Win,,676,,11,,5,,10,,12,,11,,11,13.45,76.35,89.80
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:49:13,0:49:13,Level,Start,,136,,,676,,11,,5,,10,,12,,11,,11,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:50:49,0:50:49,Level,Finish,141,136,Win,,676,,11,,5,,10,,12,,11,,11,13.45,76.35,89.80
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:51:03,0:51:03,Level,Start,,137,,,676,,11,,5,,10,,12,,11,,11,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:53:12,0:53:12,Level,Finish,142,137,Win,,676,,11,,5,,10,,12,,11,,11,13.45,76.35,89.80
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:53:28,0:53:28,Level,Use,,138,,,676,,11,,5,,10,,12,-1,10,-1,10,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:53:31,0:53:31,Level,Start,,138,,,676,,11,,5,,10,,12,,10,,10,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:56:17,0:56:17,Level,Finish,143,138,Win,,676,,11,,5,,10,,12,,10,,10,13.45,73.96,87.41
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:56:35,0:56:35,Level,Start,,139,,,676,,11,,5,,10,,12,,10,,10,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:58:18,0:58:18,Level,Finish,144,139,Win,,676,,11,,5,,10,,12,,10,,10,13.45,73.96,87.41
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:58:29,0:58:29,Menu,Level Chest,,139,,20,696,,11,,5,,10,1,13,,10,1,11,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,0:58:35,0:58:35,Level,Start,,140,,,696,,11,,5,,10,,13,,10,,11,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,1:01:23,1:01:23,Level,Play On,,140,,-100,596,,11,,5,,10,,13,,10,,11,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,1:01:33,1:01:33,Level,Finish,145,140,Win,,596,,11,,5,,10,,13,,10,,11,11.86,77.14,89.00
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,1:01:47,1:01:47,Level,Start,,141,,,596,,11,,5,,10,,13,,10,,11,,,
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,1:03:20,1:03:20,Level,Finish,146,141,Win,,596,,11,,5,,10,,13,,10,,11,11.86,77.14,89.00
02/16/24,3,5,https://youtu.be/oagUqNYbJNI?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:04:04,1:03:34,1:03:34,Menu,Star Chest,,141,,20,616,,11,,5,,10,1,14,,10,1,12,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:00:01,0:00:01,Loading,Start,,,,,616,,11,,5,,10,,14,,10,,12,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:00:11,0:00:11,Event,Reward,,,,200,816,1,12,1,6,1,11,1,15,3,13,3,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:00:27,0:00:27,Team,Help,,,,2,818,,12,,6,,11,,15,,13,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:00:37,0:00:37,Menu,New,,,,,818,,12,,6,,11,,15,,13,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:00:38,0:00:38,Menu,New,,,,,818,,12,,6,,11,,15,,13,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:00:58,0:00:58,Level,Start,,142,,,818,,12,,6,,11,,15,,13,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:02:46,0:02:46,Level,Finish,147,142,Win,,818,,12,,6,,11,,15,,13,,15,16.28,93.06,109.34
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:02:58,0:02:58,Event,Reward,,,,,818,,12,,6,,11,,15,,13,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:03:06,0:03:06,Menu,New,,,,,818,,12,,6,,11,,15,,13,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:03:16,0:03:16,Level,Start,,143,,,818,,12,,6,,11,,15,,13,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:05:12,0:05:12,Level,Finish,148,143,Win,,818,,12,,6,,11,,15,,13,,15,16.28,93.06,109.34
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:05:29,0:05:29,Level,Start,,144,,,818,,12,,6,,11,,15,,13,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:07:17,0:07:17,Level,Finish,149,144,Win,,818,,12,,6,,11,,15,,13,,15,16.28,93.06,109.34
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:07:47,0:07:47,Level,Start,,145,,,818,,12,,6,,11,,15,,13,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:09:34,0:09:34,Level,Finish,150,145,Win,,818,,12,,6,,11,,15,,13,,15,16.28,93.06,109.34
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:09:43,0:09:43,Event,Reward,,,,20,838,,12,,6,,11,,15,,13,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:09:47,0:09:47,Level,Start,,146,,,838,,12,,6,,11,,15,,13,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:11:12,0:11:12,Level,Finish,151,146,Win,,838,,12,,6,,11,,15,,13,,15,16.68,93.06,109.74
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:11:25,0:11:25,Level,Start,,147,,,838,,12,,6,,11,,15,,13,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:13:54,0:13:54,Level,Finish,152,147,Win,,838,,12,,6,,11,,15,,13,,15,16.68,93.06,109.74
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:14:09,0:14:09,Level,Start,,148,,,838,,12,,6,,11,,15,,13,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:15:47,0:15:47,Level,Finish,153,148,Win,,838,,12,,6,,11,,15,,13,,15,16.68,93.06,109.74
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:16:00,0:16:00,Level,Start,,149,,,838,,12,,6,,11,,15,,13,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:18:01,0:18:01,Level,Finish,154,149,Win,,838,,12,,6,,11,,15,,13,,15,16.68,93.06,109.74
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:18:10,0:18:10,Menu,Level Chest,,149,,20,858,,12,1,7,,11,,15,,13,1,16,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:18:24,0:18:24,Level,Use,,150,,,858,,12,,7,,11,,15,-1,12,-1,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:18:24,0:18:24,Level,Start,,150,,,858,,12,,7,,11,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:20:43,0:20:43,Level,Finish,155,150,Win,,858,,12,,7,,11,,15,,12,,15,17.07,94.19,111.26
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:20:58,0:20:58,Level,Start,,151,,,858,,12,,7,,11,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:22:17,0:22:17,Level,Finish,156,151,Win,,858,,12,,7,,11,,15,,12,,15,17.07,94.19,111.26
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:22:29,0:22:29,Level,Start,,152,,,858,,12,,7,,11,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:24:07,0:24:07,Level,Finish,157,152,Win,,858,,12,,7,,11,,15,,12,,15,17.07,94.19,111.26
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:24:17,0:24:17,Event,Reward,,,,,858,,12,,7,,11,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:24:19,0:24:19,Level,Start,,153,,,858,,12,,7,,11,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:26:06,0:26:06,Level,Finish,158,153,Win,,858,,12,,7,,11,,15,,12,,15,17.07,94.19,111.26
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:26:15,0:26:15,Menu,Star Chest,,153,,10,868,,12,1,8,,11,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:26:23,0:26:23,Level,Start,,154,,,868,,12,,8,,11,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:28:05,0:28:05,Level,Finish,159,154,Win,,868,,12,,8,,11,,15,,12,,15,17.27,96.12,113.39
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:28:17,0:28:17,Level,Start,,155,,,868,,12,,8,,11,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:29:49,0:29:49,Level,Finish,160,155,Win,,868,,12,,8,,11,,15,,12,,15,17.27,96.12,113.39
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:29:59,0:29:59,Event,Reward,,,,,868,1,13,,8,,11,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:30:08,0:30:08,Level,Start,,156,,,868,,13,,8,,11,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:32:06,0:32:06,Level,Use,,156,,,868,,13,,8,-1,10,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:32:28,0:32:28,Level,Play On,,156,,-100,768,,13,,8,,10,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:33:33,0:33:33,Level,Play On,,156,,-150,618,,13,,8,,10,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:34:17,0:34:17,Level,Finish,161,156,Win,,618,,13,,8,,10,,15,,12,,15,12.30,95.65,107.95
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:34:31,0:34:31,Level,Start,,157,,,618,,13,,8,,10,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:35:53,0:35:53,Level,Finish,162,157,Win,,618,,13,,8,,10,,15,,12,,15,12.30,95.65,107.95
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:36:06,0:36:06,Level,Start,,158,,,618,,13,,8,,10,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:37:33,0:37:33,Level,Finish,163,158,Win,,618,,13,,8,,10,,15,,12,,15,12.30,95.65,107.95
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:37:45,0:37:45,Team,Help,,,,1,619,,13,,8,,10,,15,,12,,15,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:37:53,0:37:53,Level,Use,,159,,,619,,13,,8,,10,,15,-1,11,-1,14,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:37:53,0:37:53,Level,Start,,159,,,619,,13,,8,,10,,15,,11,,14,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:39:29,0:39:29,Level,Finish,164,159,Win,,619,,13,,8,,10,,15,,11,,14,12.32,93.26,105.58
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:39:38,0:39:38,Menu,Level Chest,,159,,10,629,,13,1,9,,10,,15,1,12,,14,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:39:46,0:39:46,Level,Start,,160,,,629,,13,,9,,10,,15,,12,,14,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:41:33,0:41:33,Level,Finish,165,160,Win,,629,,13,,9,,10,,15,,12,,14,12.52,95.98,108.50
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:41:46,0:41:46,Level,Start,,161,,,629,,13,,9,,10,,15,,12,,14,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:43:34,0:43:34,Level,Finish,166,161,Win,,629,,13,,9,,10,,15,,12,,14,12.52,95.98,108.50
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:43:47,0:43:47,Level,Start,,162,,,629,,13,,9,,10,,15,,12,,14,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:45:12,0:45:12,Level,Finish,167,162,Win,,629,,13,,9,,10,,15,,12,,14,12.52,95.98,108.50
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:45:25,0:45:25,Level,Start,,163,,,629,,13,,9,,10,,15,,12,,14,,,
